image_no,r_knee_angle,l_knee_angle,l_foot_angle,r_foot_angle,r_ankle_angle,l_ankle_angle,l_hip_angle,r_hip_angle,r_shoulder_angle,l_shoulder_angle,label
986,212.201706165939,208.784717321854,238.598750928298,224.986533158471,80.622935787368,88.5999838427353,254.965369475918,112.402770429583,251.093728937417,85.5741997652013,0
987,212.202914298659,208.777718987702,238.60440757848,224.986199821358,80.6262831832455,88.6009223684529,254.967426748049,112.386142489068,240.10241285848,92.9461242358162,0
988,212.202172329133,208.776375823514,238.609017757295,225.00206850866,80.6282353978314,88.6048913766165,254.971978769529,112.400317829056,240.395057752855,90.200927167527,0
989,209.626895336609,221.803542166999,220.559140112129,223.275416102962,79.8299667421883,88.7531098795222,244.081205275025,105.055715053504,146.790735153172,57.4916490382259,0
990,209.625220611527,221.799276630625,220.926870621786,223.274612893896,79.8320297870507,89.1107647266263,244.081679677488,105.051087789767,146.52830223335,57.4369310182409,0
991,211.401386878606,227.111934123689,212.528532078375,221.632094718963,76.6806470926054,99.8999227754312,249.374679655785,97.9537469442877,93.8241476439056,280.819041931674,0
992,211.403293612084,227.1065520215,212.516149256173,221.61916817759,76.6845733568861,99.8978884526703,249.381040106251,97.9526890155716,93.8296939960461,280.824023030482,0
993,203.661709104492,233.129955929926,214.018747434235,220.828300086814,80.7127963756202,94.2622471879591,245.110107335438,106.664493114535,98.5352540448139,277.157273291871,0
994,203.664323779377,233.124945734607,214.031354791002,220.824703154109,80.6949837902005,94.271455217863,245.112364627632,106.664040330054,98.5361003486697,277.163429285251,0
995,203.840424209615,235.29130000373,248.597497190187,229.693947757384,84.5891340863168,101.42155598631,246.221843443002,102.522260007151,97.3681901787407,281.088912467164,0
996,203.840412978024,235.28612885821,248.603692622542,220.985979047699,84.5877373146196,101.427540509595,246.227129458395,102.525347332031,97.3675857122957,281.089798513462,0
997,199.442082641285,229.582188606283,238.277063672489,223.60147012245,90.3876350811847,97.2199614685247,251.546312997156,103.756906731635,100.768283587887,281.786264424653,0
998,199.436164679169,229.578363689675,238.274571260198,223.597196030664,90.3906112199162,97.219464617849,251.549744722148,103.760182578744,100.770204331677,281.788838276989,0
999,194.657123292294,220.467394236691,267.947710762105,244.321303389712,100.407038712414,101.425086103684,259.590890800697,103.919600489889,108.029122360292,290.602578155341,0
1000,194.655630556633,220.466020536582,267.953191322699,244.315988183733,100.405571099238,101.428230846915,259.593970879345,103.923242600584,108.025968897822,290.594862297745,0
1001,199.320229271937,203.780186831922,246.387674874626,237.106855038713,102.978591678275,105.742613135806,263.366101695889,92.5942727392448,103.057397630914,281.330854589623,0
1002,199.316663190697,203.772133478933,246.38206407844,237.116909405007,102.981921849779,105.745790394153,263.369526299338,92.5955203122428,103.053056534161,281.329707466421,0
1003,178.558160791259,170.065867923097,10.5938091623801,81.9158074680261,233.932644862872,193.659655391633,263.076867406207,92.9287025025009,114.955633076656,254.758487135938,0
1004,172.759784904428,164.698176706365,17.5805375263347,82.0590218088936,234.0185713982,203.110724445456,265.839335756431,98.6971850313994,108.794889629921,253.19650407982,0
1005,172.759590268017,164.695854317386,21.0174103799212,82.0381453194871,234.009362974699,206.520256682074,265.840591869099,98.6983498302014,108.793442806218,253.19507329192,0
1006,172.546600611591,166.28587974346,14.5342624293453,88.6583325169927,233.882145381258,211.895259430926,265.700401855014,98.7537148755331,105.885238859408,250.933487063765,0
1007,172.546580401379,166.285396045365,14.5260216444615,88.6588023811771,233.881902292102,211.896082501998,265.700127767453,98.7529080016215,105.885452613259,250.935796771411,0
1008,165.294130652348,173.773897096306,16.5803637549684,75.4166864846472,228.972920861819,209.860898312032,256.880722750172,103.22567635013,104.995233073083,251.449481675192,0
1009,165.293291803727,174.112230722149,19.1782778555755,75.4493347412514,228.992724300534,210.869306179545,256.878582569428,103.225946575253,104.995751670961,251.440814532761,0
1010,150.804153142218,177.590296814712,59.6685124396491,60.7749159633281,215.190365553244,208.815460891387,254.81042894892,109.702254631366,94.1744841990026,252.322698713283,0
1011,212.610321491285,203.432029290347,218.02689619796,257.898736170645,94.231129318629,94.5060709105683,271.782785725631,79.8427630195914,134.439765919896,280.326780020239,0
1012,212.896185610307,203.419968498578,216.471514931435,256.46414869883,92.7860887266389,92.9630936468855,271.804568528166,88.4610286854525,134.437378672409,280.347657651423,0
1013,212.901995052973,203.416896756912,216.467966358965,257.851435774994,94.2088070118314,92.9494553203449,271.806018634477,88.4597353650564,134.438909207277,280.360574141996,0
1014,212.907988444415,203.418382263462,216.488020875763,257.856909502376,94.2138073821009,92.9573906476454,271.792388817601,88.4534772976889,134.432290604783,280.360143298204,0
1015,217.023848560238,196.400841268111,233.049211643405,243.531931255062,103.928638158653,103.396162091457,277.118850903195,76.0078480927125,141.009334995261,281.157110514233,0
1016,217.0215765728,196.384141067414,233.063911431893,243.522375160698,103.918130640851,103.405448547578,277.129379049335,76.0139195465279,140.998727592432,281.148550474625,0
1017,210.878247872288,206.471344574966,262.924512063854,223.200645625677,108.139580013364,99.8152029303998,271.686998207135,75.70626082316,130.342413440423,280.532752302952,0
1018,210.889545349772,205.693002046059,260.651155134295,223.206257917948,108.146260204074,98.1220766644037,271.727275047533,75.7202098959834,130.354628262604,280.553912353078,0
1019,218.319798502899,222.85132857003,227.538510162542,266.455876593053,99.5782730588889,106.887132230287,275.824065208005,70.2278286016282,130.375013273415,278.747303701433,0
1020,218.884266036985,223.229299569925,227.552110378434,266.452927583481,99.5794279357208,106.884080891485,257.70332613136,78.8020872956281,130.381194347838,278.751912822584,0
1021,219.716187829003,216.067597658918,280.501385085905,236.985668884059,120.308972749672,123.796064262318,255.585488450537,80.3319685930624,124.950291107095,274.148234360357,0
1022,224.131245166607,214.711584740784,251.928196868984,285.363814093324,129.147957715075,117.038759507056,253.266419962844,67.2884146846261,113.168173684506,270.203437599326,0
1023,224.135505259273,214.715324112822,256.68932709898,285.367456878424,129.150296114446,117.054313402499,253.260088851625,67.2821389553674,113.187734399676,270.216159706139,0
1024,224.290935692489,200.920898331009,252.446442658997,245.284168389697,127.669207510767,123.855106178004,252.390644327276,79.9958703504028,109.0356066412,269.91939886392,0
1025,222.933160359926,200.921342517578,252.432914785811,245.281338867521,127.673869095417,123.840381876871,252.389661262506,82.2786543283628,109.035199818174,269.913657837211,0
1026,220.766430178352,203.867392676133,255.017351131579,246.464798932214,115.141903958282,123.784536928749,247.898799085147,81.5156358492508,108.265324279429,270.182172491507,0
1027,220.768825538302,203.865564180101,255.02740812683,246.458566843281,115.143387373436,123.776726181948,247.901595611023,81.5120021460247,108.257945654618,270.228130681265,0
1028,209.615042969119,207.890748151022,247.86449752929,270.86427484242,101.567254920289,109.951793204648,245.256434081474,94.1168687576431,96.6437962061505,277.033401279205,0
1029,209.60634613668,207.888835814306,247.875056073116,270.86027986782,101.556004828332,109.96121668357,245.253574103571,94.120171941893,96.6449503276662,277.030336583574,0
1030,205.366018537732,217.200511070261,266.00974754402,263.148051913014,96.197350519184,107.155964064806,256.44064516756,94.8766980264338,86.0797307860886,278.08543861648,0
1031,205.364570978519,217.213825045271,266.009657803356,263.135301708035,96.1777252085349,107.158498678514,256.434497435769,94.8801055657451,86.0747111625129,278.073339371533,0
1032,209.567739191091,217.536700530565,228.153071247373,263.539886560429,97.5879358117861,112.002754655628,239.920890605494,87.9181295870056,80.3166027858984,284.511552320924,0
1033,209.564683516729,217.538025350146,228.132611967393,265.131418577163,99.1674039200676,111.991322631872,239.927431588423,87.9211829933409,80.3133891632198,284.5075834185,0
1034,209.563893650248,218.912656878081,230.023307801093,265.135415665605,99.1669394569088,109.239358545094,239.92615075238,87.9175344791152,80.3051951043474,284.501794540336,0
1035,209.564036869359,217.539222966121,228.149826070333,265.132802636962,99.1642068274525,111.993012595618,239.926733604535,87.9186611945861,80.3077445003601,284.502192354813,0
1036,202.102422899183,234.726368445123,273.491005906338,265.383286602332,103.706262635777,107.29270458787,239.16295278601,84.2318256442707,83.4857085039285,271.620479622594,0
1037,202.104922661709,234.715363785383,273.501996767273,265.38192665423,103.727255225,107.303755431161,239.169251478008,84.230611156573,83.485702182522,271.619934990594,0
1038,196.070119482893,243.702979987462,271.90643068466,276.525378785023,110.787095028936,101.943991024742,250.372563984088,87.2223935906559,80.1849196348078,281.98812704569,0
1039,196.068750629426,243.845429224976,271.89753401346,273.890403973727,108.156851364825,101.087039969774,251.087553721052,87.2248732877779,80.1820192999113,281.987449873711,0
1040,189.741902242668,240.811458221891,244.309215089922,271.224226949254,108.564968048105,111.97651936432,259.908443474192,90.2657681102779,105.458704279302,275.070027923716,0
1041,189.738747489256,240.809275136781,244.280492208965,271.221053939681,108.561689179275,111.969452230697,259.918682708315,99.1374434342608,105.460636490694,275.07336488192,0
1042,207.55804933458,226.800163981256,255.501987144005,227.564063297636,95.3636421680958,104.534728550092,250.505639783893,78.0963159986375,96.3090717997052,285.149477602861,0
1043,207.556570432978,226.817050135914,255.518609818673,227.546614194149,95.3576265120565,104.53162371955,250.507544301546,78.0905129598694,96.3081069133865,285.14014912594,0
1044,202.572034126271,224.877846522047,292.879755861438,232.035285943926,95.4916567025268,112.078999477046,253.198095065203,93.6824807038299,98.9365451732288,285.866624539822,0
1045,202.571306953353,224.890075090031,292.908589141156,231.97081220621,95.4909379222059,112.080487386044,253.194641124512,93.6797046800135,98.9385236927979,285.867725512678,0
1046,204.061816711074,226.595215244473,267.392917199902,233.859217029723,97.2458726447806,121.836115540346,251.467614088519,81.4924706578018,89.3505312432392,280.054762036189,0
1047,204.076452126582,226.610522262318,267.220170120011,233.859835287873,97.2505678292052,121.871234310293,251.456481765483,81.4711194279891,89.4022777517772,280.063636631414,0
1048,204.63278478775,222.497012958219,278.524003732064,243.358645909197,98.9210332523317,108.995351428819,253.415551548236,81.3787141724076,90.98645294348,271.734150013338,0
1049,204.63107196383,222.489067420788,280.920567092742,243.382278820446,98.9532526459352,111.383554625807,253.417683759156,81.381154883261,90.9837319912874,270.998646610705,0
1050,206.191115668907,214.800396621299,263.805363732182,242.279637535458,100.864782300413,104.943900885319,259.425040144058,81.4179646069846,98.6446276450899,268.106269565011,0
1051,206.188816425227,214.796781937388,263.803171660937,242.25780002612,100.855800880151,104.948040071649,259.425824802697,81.4190132701064,98.6570714359887,268.114990071647,0
1052,219.003605106124,202.844668968437,236.025472891529,256.329622577713,97.9203564039582,101.242604091987,256.890145015193,74.7787702803463,103.379473419431,265.63797596315,0
1053,219.001508161221,202.843361914697,236.026724324071,256.327985377024,97.9167077773484,101.240171931406,256.89132682674,74.7795318469344,103.379553059695,265.64046917006,0
1054,219.004337718003,202.839723981627,236.014473704012,248.558788273577,97.916514281454,101.242875070438,256.892579701927,74.7809552453349,103.381107939342,265.639142454392,0
1055,219.002714325519,202.844979366326,236.046841100227,248.588920826476,97.9285169848253,101.255140394012,255.727135682972,74.77588536427,104.341407476725,265.610056261877,0
1056,222.245924761121,202.531492245234,211.4370150339,246.032318986544,103.36518602869,101.392278754719,277.14891215801,74.3931053719222,101.780475660924,276.348992812367,0
1057,235.389216470974,201.861592780804,239.259687101319,255.634130213042,119.15712981014,94.9514986739807,279.559557656004,54.4149521234481,124.326699867151,261.054505974857,0
1058,229.644606053337,207.136442092786,251.42829130597,275.992637602318,105.637388051266,96.4205350080959,264.164547587843,94.6238657580736,137.428567874488,252.166342054915,0
